EMPRESA (SIGLA),MES,AEROPORTO DE ORIGEM (UF),AEROPORTO DE DESTINO (REGIAO),ORDER
AZU,3,SP,,76648
AZU,3,SP,,276426
AZU,3,SP,,34054
AZU,3,SP,SUDESTE,8360
AZU,3,SP,SUDESTE,2197
AZU,3,SP,SUDESTE,21835
AZU,3,SP,NORTE,2409
AZU,3,SP,NORTE,57816
AZU,3,SP,CENTRO-OESTE,93366
AZU,3,SP,NORTE,
AZU,3,SP,SUL,23940
AZU,3,SP,SUDESTE,1497
AZU,3,SP,SUDESTE,92814
AZU,3,SP,CENTRO-OESTE,828
AZU,3,SP,CENTRO-OESTE,56304
AZU,3,SP,SUL,721
AZU,3,SP,SUL,30282
AZU,3,SP,CENTRO-OESTE,4249
AZU,3,SP,CENTRO-OESTE,14160
AZU,3,SP,SUL,1047
AZU,3,SP,SUL,56189
AZU,3,SP,SUL,14364
AZU,3,SP,CENTRO-OESTE,6235
AZU,3,SP,CENTRO-OESTE,112230
AZU,3,SP,CENTRO-OESTE,979
AZU,3,SP,SUDESTE,17960
AZU,3,SP,CENTRO-OESTE,22540
AZU,3,SP,NORTE,5240
AZU,3,SP,NORTE,128380
AZU,3,SP,SUL,799
AZU,3,SP,SUL,17578
AZU,3,SP,SUL,538
AZU,3,SP,SUL,46806
AZU,3,SP,NORDESTE,6990
AZU,3,SP,NORDESTE,55920
AZU,3,SP,SUDESTE,27860
AZU,3,SP,CENTRO-OESTE,60844
AZU,3,SP,SUL,1554
AZU,3,SP,SUL,11862
AZU,3,SP,NORDESTE,5841
AZU,3,SP,SUL,21330
AZU,3,SP,SUL,411
AZU,3,SP,SUL,25071
AZU,3,SP,SUL,30561
AZU,3,SP,SUDESTE,903
AZU,3,SP,NORDESTE,34668
AZU,3,SP,SUL,35646
AZU,3,SP,SUL,132848
AZU,3,SP,NORDESTE,6933
AZU,3,SP,SUL,22649
AZU,3,SP,SUL,4290
AZU,3,SP,NORTE,
AZU,3,SP,NORDESTE,8350
AZU,3,SP,NORDESTE,1115
AZU,3,SP,NORDESTE,11150
AZU,3,SP,NORTE,
AZU,3,SP,CENTRO-OESTE,17072
AZU,3,SP,NORDESTE,23166
AZU,3,SP,NORDESTE,263250
AZU,3,SP,SUDESTE,80993
AZU,3,SP,SUDESTE,16786
AZU,3,SP,NORDESTE,6885
AZU,3,SP,NORDESTE,4584
AZU,3,SP,SUDESTE,84
AZU,3,SP,SUDESTE,25012
AZU,3,SP,NORDESTE,1458
AZU,3,SP,NORDESTE,110808
AZU,3,SP,NORDESTE,2048
AZU,3,SP,NORDESTE,45056
AZU,3,SP,CENTRO-OESTE,10640
AZU,3,SP,SUDESTE,472
AZU,3,SP,SUDESTE,26904
AZU,3,SP,NORDESTE,22260
AZU,3,SP,SUDESTE,41580
AZU,3,SP,SUDESTE,14080
AZU,3,SP,CENTRO-OESTE,11883
AZU,3,SP,CENTRO-OESTE,27468
AZU,3,BA,NORDESTE,
AZU,3,BA,NORDESTE,1944
AZU,3,SC,SUL,3276
AZU,3,PR,SUL,17010
AZU,3,PR,CENTRO-OESTE,22022
AZU,3,PR,SUDESTE,25482
AZU,3,PA,NORTE,14817
AZU,3,RJ,SUDESTE,1190
AZU,3,RJ,SUDESTE,2254
AZU,3,PR,SUL,18717
AZU,3,PR,SUDESTE,30561
AZU,3,MG,SUDESTE,24700
AZU,3,MG,NORDESTE,506
AZU,3,SP,SUDESTE,1602
AZU,3,SP,SUDESTE,6020
AZU,3,AL,SUDESTE,8562
AZU,3,AL,SUDESTE,1920
AZU,3,AL,SUDESTE,5760
AZU,3,AL,SUDESTE,5778
AZU,3,AL,SUDESTE,34668
AZU,3,AL,NORDESTE,181
AZU,3,AL,NORDESTE,17014
AZU,3,AL,SUDESTE,7284
AZU,3,AL,NORDESTE,8424
AZU,3,AP,NORTE,13818
AZU,3,AP,SUDESTE,
AZU,3,AP,NORDESTE,6021
AZU,3,RN,NORDESTE,9306
AZU,3,SC,SUDESTE,15876
AZU,3,SC,SUDESTE,36103
AZU,3,SC,SUL,16150
AZU,3,RS,SUL,4524
AZU,3,RS,CENTRO-OESTE,
AZU,3,RS,SUDESTE,58566
AZU,3,RS,SUL,49128
AZU,3,RS,CENTRO-OESTE,13384
AZU,3,RS,SUL,11740
AZU,3,RS,SUL,19602
AZU,3,RS,SUDESTE,1122
AZU,3,RS,SUDESTE,107384
AZU,3,RS,SUDESTE,131974
AZU,3,RS,SUL,16150
AZU,3,RS,SUL,4524
AZU,3,RS,SUL,4641
AZU,3,RS,SUDESTE,57120
AZU,3,RS,SUL,5145
AZU,3,RS,SUL,6226
AZU,3,RS,,3281
AZU,3,RS,,65225
AZU,3,PI,SUDESTE,
AZU,3,PI,NORDESTE,810
AZU,3,RS,SUDESTE,22649
AZU,3,PR,SUDESTE,4290
AZU,3,TO,CENTRO-OESTE,33417
AZU,3,TO,SUDESTE,
AZU,3,TO,NORDESTE,4482
AZU,3,TO,SUDESTE,
AZU,3,RS,SUL,4420
AZU,3,RS,SUL,499
AZU,3,PE,SUDESTE,5010
AZU,3,PE,NORDESTE,635
AZU,3,PE,NORDESTE,22860
AZU,3,PE,NORDESTE,463
AZU,3,PE,NORDESTE,8797
AZU,3,PR,SUL,6120
AZU,3,BA,SUDESTE,26961
AZU,3,BA,SUL,4365
AZU,3,BA,SUDESTE,4329
AZU,3,BA,SUDESTE,832
AZU,3,BA,CENTRO-OESTE,3243
AZU,3,BA,SUDESTE,1096
AZU,3,BA,SUDESTE,4384
AZU,3,BA,SUDESTE,
AZU,3,BA,SUDESTE,10035
AZU,3,BA,SUDESTE,506
AZU,3,BA,SUDESTE,1674
AZU,3,BA,SUDESTE,3162
AZU,3,BA,SUDESTE,4496
AZU,3,BA,SUDESTE,1192
AZU,3,BA,SUDESTE,5960
AZU,3,BA,NORDESTE,802
AZU,3,BA,NORDESTE,16842
AZU,3,BA,SUDESTE,1006
AZU,3,BA,SUDESTE,5030
AZU,3,RO,NORTE,1333
AZU,3,RO,SUDESTE,51744
AZU,3,RO,CENTRO-OESTE,32060
AZU,3,RO,NORTE,1522
AZU,3,RO,NORTE,20547
AZU,3,RO,SUDESTE,2392
AZU,3,RO,SUDESTE,
AZU,3,MT,SUDESTE,19206
AZU,3,PE,,174796
AZU,3,PE,,119679
AZU,3,PE,,14818
AZU,3,PE,,159407
AZU,3,PE,NORDESTE,29304
AZU,3,PE,NORTE,
AZU,3,PE,NORTE,65442
AZU,3,PE,CENTRO-OESTE,129012
AZU,3,PE,SUDESTE,123816
AZU,3,PE,CENTRO-OESTE,14706
AZU,3,PE,NORTE,70925
AZU,3,PE,NORDESTE,1887
AZU,3,PE,NORDESTE,2745
AZU,3,PE,NORDESTE,29646
AZU,3,PE,NORDESTE,1254
AZU,3,PE,NORDESTE,58311
AZU,3,PE,SUDESTE,91091
AZU,3,PE,CENTRO-OESTE,5451
AZU,3,PE,SUDESTE,12606
AZU,3,PE,SUDESTE,262625
AZU,3,PE,NORDESTE,8393
AZU,3,PE,NORDESTE,490
AZU,3,PE,NORDESTE,12740
AZU,3,PE,NORDESTE,4719
AZU,3,PE,SUDESTE,29484
AZU,3,PE,SUDESTE,254826
AZU,3,PE,NORDESTE,
AZU,3,PE,NORDESTE,362
AZU,3,PE,NORDESTE,16833
AZU,3,PE,NORTE,6021
AZU,3,PE,NORDESTE,5499
AZU,3,PE,NORTE,4482
AZU,3,PE,NORDESTE,635
AZU,3,PE,NORDESTE,22225
AZU,3,PE,SUDESTE,5997
AZU,3,PE,NORDESTE,267
AZU,3,PE,NORDESTE,20559
AZU,3,PE,NORDESTE,1201
AZU,3,PE,NORDESTE,1201
AZU,3,PE,NORDESTE,1298
AZU,3,PE,NORDESTE,73337
AZU,3,PE,NORDESTE,21551
AZU,3,PE,NORDESTE,2751
AZU,3,PE,SUDESTE,27892
AZU,3,PE,NORDESTE,4572
AZU,3,RJ,CENTRO-OESTE,44544
AZU,3,RJ,SUDESTE,48000
AZU,3,RJ,SUL,37856
AZU,3,RJ,CENTRO-OESTE,
AZU,3,RJ,CENTRO-OESTE,33005
AZU,3,RJ,SUDESTE,13377
AZU,3,RJ,SUDESTE,407
AZU,3,RJ,SUDESTE,80179
AZU,3,RJ,SUL,1120
AZU,3,RJ,SUL,56000
AZU,3,RJ,NORTE,
AZU,3,RJ,NORDESTE,2511
AZU,3,RJ,SUDESTE,78690
AZU,3,SP,SUDESTE,15516
AZU,3,SP,SUL,4581
AZU,3,SP,SUDESTE,9538
AZU,3,SP,SUDESTE,11271
AZU,3,SP,SUL,575
AZU,3,SP,SUDESTE,17004
AZU,3,SP,NORDESTE,3642
AZU,3,SP,NORDESTE,4216
AZU,3,SP,NORDESTE,5997
AZU,3,RN,SUDESTE,10800
AZU,3,RN,NORDESTE,2334
AZU,3,RN,SUDESTE,4590
AZU,3,RN,SUDESTE,6885
AZU,3,RN,NORDESTE,267
AZU,3,RN,NORDESTE,20559
AZU,3,SP,SUDESTE,9366
AZU,3,SP,SUDESTE,756
AZU,3,MA,NORTE,490
AZU,3,MA,NORTE,11270
AZU,3,MA,SUDESTE,41690
AZU,3,MA,SUDESTE,4584
AZU,3,MA,NORDESTE,1201
AZU,3,MA,NORDESTE,28824
AZU,3,MA,NORDESTE,6974
AZU,3,RS,SUL,5145
AZU,3,PA,NORTE,710
AZU,3,PA,NORTE,36210
AZU,3,PA,NORTE,14136
AZU,3,PA,SUDESTE,
AZU,3,MT,CENTRO-OESTE,5712
AZU,3,SP,SUDESTE,56068
AZU,3,SP,SUDESTE,720
AZU,3,SP,NORDESTE,3372
AZU,3,SP,SUDESTE,79422
AZU,3,SP,SUDESTE,300
AZU,3,SP,SUDESTE,582
AZU,3,SP,CENTRO-OESTE,19152
AZU,3,SP,SUDESTE,338
AZU,3,SP,SUDESTE,25350
AZU,3,SP,NORDESTE,5960
AZU,3,BA,SUDESTE,3836
AZU,3,BA,SUDESTE,86310
AZU,3,BA,NORDESTE,
AZU,3,BA,SUDESTE,1452
AZU,3,BA,SUDESTE,105996
AZU,3,BA,NORDESTE,225
AZU,3,BA,NORDESTE,9225
AZU,3,BA,SUDESTE,5832
AZU,3,BA,SUDESTE,112266
AZU,3,BA,NORDESTE,1944
AZU,3,BA,NORDESTE,8424
AZU,3,BA,NORDESTE,8797
AZU,3,BA,NORDESTE,16040
AZU,3,BA,NORDESTE,1298
AZU,3,BA,NORDESTE,75284
AZU,3,BA,NORDESTE,13209
AZU,3,BA,SUDESTE,1688
AZU,3,BA,NORDESTE,2665
AZU,3,BA,SUDESTE,1192
AZU,3,PR,SUL,6045
AZU,3,PI,NORTE,
AZU,3,PI,SUDESTE,2048
AZU,3,PI,SUDESTE,53248
AZU,3,PI,NORDESTE,22488
AZU,3,PI,NORDESTE,7291
AZU,3,AM,NORTE,520
AZU,3,AM,NORTE,7280
AZU,3,AM,NORTE,1172
AZU,3,MS,SUDESTE,10640
AZU,3,AM,NORTE,1105
AZU,3,AM,NORTE,25415
AZU,3,BA,NORDESTE,2751
AZU,3,RS,SUL,6792
AZU,3,MG,SUDESTE,908
AZU,3,MG,SUDESTE,36320
AZU,3,MG,SUDESTE,26904
AZU,3,MG,NORDESTE,5030
AZU,3,MG,SUDESTE,642
AZU,3,MG,SUDESTE,12958
AZU,3,BA,SUDESTE,8021
AZU,3,BA,SUDESTE,23373
AZU,3,BA,NORDESTE,13209
AZU,3,MG,SUDESTE,1883
AZU,3,RO,CENTRO-OESTE,540
AZU,3,RO,CENTRO-OESTE,10800
AZU,3,ES,SUDESTE,782
AZU,3,ES,SUDESTE,37927
AZU,3,ES,SUDESTE,26973
AZU,3,ES,SUDESTE,40810
AZU,3,ES,NORDESTE,27892
AZU,3,ES,SUDESTE,951
AZU,3,ES,NORDESTE,
AZU,3,MG,SUDESTE,14520
AZU,3,CE,NORDESTE,765
AZU,3,CE,NORDESTE,
AZU,3,BA,SUDESTE,15228
AZU,3,BA,SUDESTE,8670
AZU,3,BA,NORDESTE,2132
AZU,3,BA,SUDESTE,2643
AZU,3,,NORTE,814
AZU,3,,NORDESTE,5427
AZU,3,RO,CENTRO-OESTE,15519
AZU,3, MALDONADO,RS,2910
AZU,3, MONTEVIDEO, BUENOS AIRES PROVINCE,2303
AZU,3, MONTEVIDEO,RS,57168
AZU,3,GO,SUDESTE,11883
AZU,3,MT,CENTRO-OESTE,16497
AZU,3,MT,SUDESTE,25942
AZU,4, FLORIDA,SP,95448
AZU,4, FLORIDA,SP,189326
AZU,4,,SUDESTE,
AZU,4,,NORDESTE,23428
AZU,4,PA,NORTE,5196
AZU,4,PA,SUDESTE,16863
AZU,4,PA,SUDESTE,62634
AZU,4,PA,NORDESTE,
AZU,4,PA,NORDESTE,5880
AZU,4,MG,SUDESTE,25
AZU,4,MG,SUDESTE,962
AZU,4,MG,SUDESTE,425
AZU,4,DF,NORTE,4836
AZU,4,DF,SUDESTE,31920
AZU,4,RR,NORTE,658
AZU,4,RR,NORTE,3290
AZU,4,MG,SUDESTE,37425
AZU,4,MG,SUDESTE,4225
AZU,4,MG,SUDESTE,375
AZU,4,MG,SUDESTE,12000
AZU,4,MG,NORDESTE,959
AZU,4,MG,NORDESTE,5754
AZU,4,MG,SUDESTE,5902
AZU,4,MG,SUDESTE,10166
AZU,4,MS,SUDESTE,3312
AZU,4,MS,SUDESTE,18216
AZU,4,MS,SUDESTE,2360
AZU,4,PR,SUDESTE,20591
AZU,4,PR,SUL,3204
AZU,4,MT,SUDESTE,14964
AZU,4,MT,SUDESTE,32422
AZU,4,MT,NORTE,27480
AZU,4,AM,NORTE,1299
AZU,4,AM,NORTE,5196
AZU,4,AM,NORTE,2632
AZU,4,AM,NORTE,866
AZU,4,AM,SUDESTE,10480
AZU,4,AM,SUDESTE,125760
AZU,4,AM,NORDESTE,22696
AZU,4,AM,NORTE,589
AZU,4,AM,NORTE,1560
AZU,4,AM,NORTE,3120
AZU,4,AM,NORTE,
AZU,4,AM,NORTE,
AZU,4,SC,SUDESTE,1614
AZU,4,SC,SUDESTE,13450
AZU,4,PE,NORDESTE,549
AZU,4,PE,NORDESTE,2745
AZU,4,CE,NORTE,31070
AZU,4,CE,SUDESTE,6990
AZU,4,CE,NORDESTE,647
AZU,4,RJ,SUDESTE,796
AZU,4,RJ,SUL,3366
AZU,4,GO,SUDESTE,1618
AZU,4,GO,SUDESTE,2968
AZU,4,GO,SUDESTE,19292
AZU,4,GO,SUL,2998
AZU,4,GO,NORTE,9243
AZU,4,GO,NORDESTE,1242
AZU,4,SP,SUDESTE,83
AZU,4,SP,SUDESTE,83
AZU,4,SP,SUL,866
AZU,4,SP,NORDESTE,2331
AZU,4,SP,NORDESTE,1452
AZU,4,PA,NORTE,866
AZU,4,CE,NORDESTE,6370
AZU,4,SP,,102552
AZU,4,SP,,143728
AZU,4,SP,,
AZU,4,SP,NORTE,2409
AZU,4,SP,NORTE,65043
AZU,4,SP,CENTRO-OESTE,2394
AZU,4,SP,CENTRO-OESTE,31920
AZU,4,SP,NORTE,6456
AZU,4,SP,SUDESTE,35928
AZU,4,SP,CENTRO-OESTE,2484
AZU,4,SP,CENTRO-OESTE,18216
AZU,4,SP,CENTRO-OESTE,2360
AZU,4,SP,SUL,349
AZU,4,SP,SUL,20242
AZU,4,SP,CENTRO-OESTE,14964
AZU,4,SP,CENTRO-OESTE,32422
AZU,4,SP,NORTE,99560
AZU,4,SP,SUL,1614
AZU,4,SP,SUL,12912
AZU,4,SP,NORDESTE,4660
AZU,4,SP,SUDESTE,1194
AZU,4,SP,CENTRO-OESTE,5194
AZU,4,SP,CENTRO-OESTE,19292
AZU,4,SP,SUDESTE,83
AZU,4,SP,SUL,4370
AZU,4,SP,SUL,56810
AZU,4,SP,NORTE,
AZU,4,SP,NORTE,
AZU,4,SP,NORDESTE,4212
AZU,4,SP,NORDESTE,191646
AZU,4,SP,SUDESTE,4070
AZU,4,SP,SUDESTE,32560
AZU,4,SP,NORDESTE,27504
AZU,4,SP,NORDESTE,5832
AZU,4,SP,NORDESTE,29160
AZU,4,SP,SUDESTE,6160
AZU,4,SP,SUDESTE,15400
AZU,4,MG,SUDESTE,4225
AZU,4,RS,SUL,3738
AZU,4,RS,SUL,363
AZU,4,RS,SUDESTE,2244
AZU,4,RS,CENTRO-OESTE,2998
AZU,4,RS,SUDESTE,3496
AZU,4,RS,SUDESTE,55936
AZU,4,TO,CENTRO-OESTE,9243
AZU,4,TO,SUDESTE,
AZU,4,PE,NORDESTE,5715
AZU,4,RO,CENTRO-OESTE,27480
AZU,4,RO,SUDESTE,
AZU,4,PE,,29285
AZU,4,PE,NORTE,
AZU,4,PE,NORTE,22696
AZU,4,PE,NORDESTE,549
AZU,4,PE,NORDESTE,2745
AZU,4,PE,NORDESTE,1881
AZU,4,PE,NORDESTE,8151
AZU,4,PE,NORDESTE,6370
AZU,4,PE,SUDESTE,4212
AZU,4,PE,SUDESTE,162162
AZU,4,PE,NORDESTE,5715
AZU,4,PE,NORDESTE,14412
AZU,4,PE,NORDESTE,2596
AZU,4,PE,NORDESTE,9086
AZU,4,RJ,SUDESTE,375
AZU,4,RJ,SUDESTE,12000
AZU,4,RJ,SUDESTE,3663
AZU,4,RJ,SUDESTE,32967
AZU,4,SP,SUDESTE,425
AZU,4,MA,NORTE,5880
AZU,4,MA,SUDESTE,6876
AZU,4,MA,SUDESTE,27504
AZU,4,MA,NORDESTE,13211
AZU,4,MA,NORDESTE,1319
AZU,4,PA,NORTE,589
AZU,4,BA,SUDESTE,6713
AZU,4,BA,SUDESTE,5832
AZU,4,BA,SUDESTE,30618
AZU,4,BA,NORDESTE,2596
AZU,4,BA,NORDESTE,11033
AZU,4,AM,NORTE,
AZU,4,AM,NORTE,
AZU,4,AM,NORTE,1758
AZU,4,AM,NORTE,3516
AZU,4,AM,NORTE,3315
AZU,4,AM,NORTE,6630
AZU,4,MG,SUDESTE,5902
AZU,4,ES,SUDESTE,10166
AZU,4,ES,SUDESTE,6930
AZU,4,ES,SUDESTE,14630
AZU,4,ES,NORDESTE,
AZU,5, NEAR AMSTERDAM,SP,35851
AZU,5, NEAR AMSTERDAM,,32524
AZU,5, NEAR AMSTERDAM, SHANDONG,17976
AZU,5,,SUDESTE,4942
AZU,5, FLORIDA,SP,57761
AZU,5, FLORIDA,SP,256260
AZU,5, FLORIDA,SP,164864
AZU,5,,NORDESTE,7333
AZU,5,,SUDESTE,
AZU,5,,NORDESTE,29285
AZU,5, BUENOS AIRES PROVINCE,,5078
AZU,5,PA,NORTE,1299
AZU,5,PA,NORTE,3276
AZU,5,PA,SUDESTE,2409
AZU,5,PA,SUDESTE,33726
AZU,5,PA,SUDESTE,72270
AZU,5,PA,NORTE,4041
AZU,5,PA,NORTE,5264
AZU,5,PA,NORDESTE,26848
AZU,5,PA,NORDESTE,1470
AZU,5,PA,NORTE,710
AZU,5,PA,NORTE,8520
AZU,5,MG,SUDESTE,50
AZU,5,MG,SUDESTE,481
AZU,5,MG,NORDESTE,1626
AZU,5,DF,NORTE,6448
AZU,5,DF,CENTRO-OESTE,2631
AZU,5,DF,SUDESTE,39900
AZU,5,DF,NORDESTE,24810
AZU,5,RR,NORTE,7896
AZU,5,RR,SUDESTE,
AZU,5,MG,SUDESTE,0
AZU,5,MG,CENTRO-OESTE,12240
AZU,5,MG,CENTRO-OESTE,647
AZU,5,MG,SUDESTE,499
AZU,5,MG,SUDESTE,499
AZU,5,MG,SUDESTE,47405
AZU,5,MG,SUDESTE,3900
AZU,5,MG,SUDESTE,11250
AZU,5,MG,NORDESTE,37900
AZU,5,MG,SUDESTE,8172
AZU,5,MG,SUDESTE,6647
AZU,5,MS,SUDESTE,7452
AZU,5,MS,SUDESTE,16560
AZU,5,SC,SUL,3690
AZU,5,SC,SUDESTE,
AZU,5,PR,SUDESTE,31061
AZU,5,MT,CENTRO-OESTE,2631
AZU,5,MT,SUDESTE,12240
AZU,5,MT,SUDESTE,3741
AZU,5,MT,SUDESTE,66091
AZU,5,MT,NORTE,1145
AZU,5,MT,NORTE,33205
AZU,5,MT,CENTRO-OESTE,3807
AZU,5,AM,NORTE,1299
AZU,5,AM,NORTE,7896
AZU,5,AM,SUDESTE,23580
AZU,5,AM,SUDESTE,154580
AZU,5,AM,NORDESTE,2837
AZU,5,PR,SUL,0
AZU,5,PR,SUDESTE,15181
AZU,5,SC,SUL,3690
AZU,5,SC,SUDESTE,1614
AZU,5,SC,SUDESTE,23134
AZU,5,PE,NORDESTE,1098
AZU,5,PE,NORDESTE,1098
AZU,5,CE,NORTE,2390
AZU,5,CE,NORTE,33460
AZU,5,CE,NORDESTE,0
AZU,5,CE,SUDESTE,2330
AZU,5,CE,NORDESTE,16929
AZU,5,RJ,SUDESTE,2388
AZU,5,GO,SUDESTE,2968
AZU,5,GO,SUDESTE,27454
AZU,5,GO,NORTE,711
AZU,5,GO,NORDESTE,1654
AZU,5,SP,,6887
AZU,5,SP,SUDESTE,166
AZU,5,SP,,
AZU,5,SP,,13032
AZU,5,PA,NORTE,3276
AZU,5,CE,NORDESTE,0
AZU,5,CE,NORDESTE,7840
AZU,5,SC,SUDESTE,1580
AZU,5,SP,,68636
AZU,5,SP,,4942
AZU,5,SP,,60947
AZU,5,SP,,277338
AZU,5,SP,,179143
AZU,5,SP,,9439
AZU,5,SP,,
AZU,5,SP,NORTE,19272
AZU,5,SP,NORTE,77088
AZU,5,SP,CENTRO-OESTE,3192
AZU,5,SP,CENTRO-OESTE,40698
AZU,5,SP,NORTE,
AZU,5,SP,SUDESTE,499
AZU,5,SP,SUDESTE,47904
AZU,5,SP,CENTRO-OESTE,7452
AZU,5,SP,CENTRO-OESTE,16560
AZU,5,SP,SUL,
AZU,5,SP,SUL,31061
AZU,5,SP,CENTRO-OESTE,3741
AZU,5,SP,CENTRO-OESTE,67338
AZU,5,SP,NORTE,18340
AZU,5,SP,NORTE,117900
AZU,5,SP,SUL,15181
AZU,5,SP,SUL,538
AZU,5,SP,SUL,538
AZU,5,SP,SUL,24210
AZU,5,SP,NORDESTE,2330
AZU,5,SP,NORDESTE,4660
AZU,5,SP,SUDESTE,1194
AZU,5,SP,CENTRO-OESTE,5194
AZU,5,SP,CENTRO-OESTE,15582
AZU,5,SP,SUDESTE,166
AZU,5,SP,SUDESTE,83
AZU,5,SP,SUL,1185
AZU,5,SP,SUDESTE,0
AZU,5,SP,SUL,6576
AZU,5,SP,NORTE,
AZU,5,SP,NORTE,
AZU,5,SP,SUL,1371
AZU,5,SP,SUL,10968
AZU,5,SP,SUL,874
AZU,5,SP,SUL,66424
AZU,5,SP,NORTE,
AZU,5,SP,NORDESTE,4212
AZU,5,SP,NORDESTE,202176
AZU,5,SP,SUDESTE,407
AZU,5,SP,SUDESTE,45177
AZU,5,SP,NORDESTE,2292
AZU,5,SP,SUDESTE,5070
AZU,5,SP,NORDESTE,10206
AZU,5,SP,NORDESTE,71442
AZU,5,SP,NORDESTE,24576
AZU,5,SP,SUDESTE,472
AZU,5,SP,SUDESTE,13860
AZU,5,SP,SUDESTE,24640
AZU,5,SP,,4236
AZU,5,SP,,1770
AZU,5,SP,,13148
AZU,5,SP,,4232
AZU,5,PR,SUDESTE,6576
AZU,5,PA,NORTE,4041
AZU,5,PA,NORTE,0
AZU,5,MG,SUDESTE,3900
AZU,5,AP,NORTE,5264
AZU,5,AP,SUDESTE,
AZU,5,SC,SUDESTE,2124
AZU,5,SC,SUDESTE,10511
AZU,5,RS,SUDESTE,1748
AZU,5,RS,SUDESTE,66424
AZU,5,TO,CENTRO-OESTE,711
AZU,5,TO,CENTRO-OESTE,9954
AZU,5,TO,SUDESTE,
AZU,5,PE,NORDESTE,8255
AZU,5,RO,CENTRO-OESTE,33205
AZU,5,RO,SUDESTE,2392
AZU,5,RO,SUDESTE,
AZU,5,PE,,29285
AZU,5,PE,NORTE,1678
AZU,5,PE,NORTE,26848
AZU,5,PE,CENTRO-OESTE,26464
AZU,5,PE,NORDESTE,1098
AZU,5,PE,NORDESTE,1098
AZU,5,PE,NORDESTE,627
AZU,5,PE,NORDESTE,24453
AZU,5,PE,NORDESTE,7840
AZU,5,PE,SUDESTE,2106
AZU,5,PE,SUDESTE,174798
AZU,5,PE,NORDESTE,8255
AZU,5,PE,NORDESTE,0
AZU,5,PE,NORDESTE,7206
AZU,5,PE,NORTE,
AZU,5,PE,NORDESTE,13629
AZU,5,PE,SUDESTE,5872
AZU,5,RJ,SUDESTE,10875
AZU,5,RJ,SUDESTE,45584
AZU,5,RJ,SUDESTE,1254
AZU,5,MA,NORTE,1960
AZU,5,MA,SUDESTE,36005
AZU,5,MA,SUDESTE,2292
AZU,5,MA,SUDESTE,2292
AZU,5,MA,NORDESTE,1201
AZU,5,MA,NORDESTE,4804
AZU,5,MA,SUDESTE,2011
AZU,5,PA,NORTE,8520
AZU,5,PA,SUDESTE,2433
AZU,5,PA,NORDESTE,
AZU,5,SP,SUDESTE,1048
AZU,5,SP,SUDESTE,5070
AZU,5,BA,SUDESTE,10206
AZU,5,BA,SUDESTE,72900
AZU,5,BA,NORDESTE,13629
AZU,5,PI,SUDESTE,24576
AZU,5,MG,SUDESTE,7718
AZU,5,ES,SUDESTE,7038
AZU,5,ES,SUDESTE,12320
AZU,5,ES,SUDESTE,23870
AZU,5,ES,NORDESTE,5872
AZU,5,ES,SUDESTE,1254
AZU,5,,SUDESTE,2581
AZU,5,,SUDESTE,4236
AZU,5,,SUDESTE,1770
AZU,5, LIMA METROPOLITAN AREA,SP,23688
AZU,5,MT,CENTRO-OESTE,3807
AZU,5,,SUDESTE,4300
AZU,5,,,36309
AZU,5, SHANDONG, NEAR AMSTERDAM,203871
AZU,6, NEAR AMSTERDAM,MG,34296
AZU,6, NEAR AMSTERDAM,SP,36170
AZU,6, NEAR AMSTERDAM, ZHEJIANG,27354
AZU,6, FLORIDA, FLORIDA,0
AZU,6, FLORIDA,SP,220395
AZU,6, FLORIDA,SP,415997
AZU,6,,SUDESTE,
AZU,6,,NORDESTE,52713
AZU,6,,NORTE,3888
AZU,6, BUENOS AIRES PROVINCE,SP,6226
AZU,6,SE,NORDESTE,396
AZU,6,SE,NORDESTE,4356
AZU,6,SP,SUDESTE,397
AZU,6,SP,SUDESTE,5558
AZU,6,PA,NORTE,936
AZU,6,PA,NORTE,5616
AZU,6,PA,SUDESTE,38544
AZU,6,PA,SUDESTE,93951
AZU,6,PA,NORTE,6735
AZU,6,PA,NORTE,329
AZU,6,PA,NORTE,6909
AZU,6,PA,NORDESTE,25170
AZU,6,PA,NORDESTE,3920
AZU,6,PA,NORTE,3550
AZU,6,PA,NORTE,9230
AZU,6,MG,SUDESTE,50
AZU,6,MG,NORTE,1706
AZU,6,MG,NORDESTE,1626
AZU,6,MG,NORTE,
AZU,6,DF,CENTRO-OESTE,8770
AZU,6,DF,SUDESTE,5586
AZU,6,DF,SUDESTE,51870
AZU,6,DF,NORDESTE,31426
AZU,6,DF,SUDESTE,8352
AZU,6,RR,NORTE,8554
AZU,6,RR,SUDESTE,16140
AZU,6,RR,SUDESTE,
AZU,6,MG,SUDESTE,25
AZU,6,MG,SUDESTE,0
AZU,6,MG,CENTRO-OESTE,23120
AZU,6,MG,SUDESTE,998
AZU,6,MG,SUDESTE,2994
AZU,6,MG,SUDESTE,51397
AZU,6,MG,SUDESTE,3900
AZU,6,MG,SUDESTE,1125
AZU,6,MG,SUDESTE,16500
AZU,6,MG,NORDESTE,39795
AZU,6,MG,SUDESTE,524
AZU,6,MG,SUDESTE,15196
AZU,6,MG,SUDESTE,908
AZU,6,MG,SUDESTE,9080
AZU,6,MG,SUDESTE,2346
AZU,6,MG,SUDESTE,8602
AZU,6,MS,SUDESTE,6624
AZU,6,MS,SUDESTE,26496
AZU,6,SC,SUL,4920
